Page Count, Touch Count, Fault Count, Extra Faults
100000, 6132, 6132, 0
100000, 6133, 6133, 0
100000, 6134, 6134, 0
100000, 6135, 6135, 0
100000, 6136, 6136, 0
100000, 6137, 6137, 0
100000, 6138, 6138, 0
100000, 6139, 6139, 0
100000, 6140, 6140, 0
100000, 6141, 6141, 0
100000, 6142, 6142, 0
100000, 6143, 6143, 0
100000, 6144, 6144, 0
100000, 6145, 6145, 0
100000, 6146, 6146, 0
100000, 6147, 6147, 0
100000, 6148, 6148, 0
100000, 6149, 6149, 0
100000, 6150, 6150, 0
100000, 6151, 6151, 0
100000, 6152, 6152, 0
100000, 6153, 6153, 0
100000, 6154, 6154, 0
100000, 6155, 6155, 0
100000, 6156, 6156, 0
100000, 6157, 6157, 0
100000, 6158, 6158, 0
100000, 6159, 6159, 0
100000, 6160, 6160, 0
100000, 6161, 6161, 0
100000, 6162, 6162, 0
100000, 6163, 6163, 0
100000, 6164, 6164, 0
100000, 6165, 6165, 0
100000, 6166, 6166, 0
100000, 6167, 6167, 0
100000, 6168, 6168, 0
100000, 6169, 6169, 0
100000, 6170, 6170, 0
100000, 6171, 6171, 0
100000, 6172, 6172, 0
100000, 6173, 6173, 0
100000, 6174, 6174, 0
100000, 6175, 6175, 0
100000, 6176, 6176, 0
100000, 6177, 6177, 0
100000, 6178, 6178, 0
100000, 6179, 6179, 0
100000, 6180, 6180, 0
100000, 6181, 6181, 0
100000, 6182, 6182, 0
100000, 6183, 6183, 0
100000, 6184, 6184, 0
100000, 6185, 6185, 0
100000, 6186, 6186, 0
100000, 6187, 6187, 0
100000, 6188, 6188, 0
100000, 6189, 6189, 0
100000, 6190, 6190, 0
100000, 6191, 6191, 0
100000, 6192, 6192, 0
100000, 6193, 6193, 0
100000, 6194, 6194, 0
100000, 6195, 6195, 0
100000, 6196, 6196, 0
100000, 6197, 6197, 0
100000, 6198, 6198, 0
100000, 6199, 6199, 0
100000, 6200, 6200, 0
100000, 6201, 6201, 0
100000, 6202, 6202, 0
100000, 6203, 6203, 0
100000, 6204, 6204, 0
100000, 6205, 6205, 0
100000, 6206, 6206, 0
100000, 6207, 6207, 0
100000, 6208, 6208, 0
100000, 6209, 6209, 0
100000, 6210, 6210, 0
100000, 6211, 6211, 0
100000, 6212, 6212, 0
100000, 6213, 6213, 0
100000, 6214, 6214, 0
100000, 6215, 6215, 0
100000, 6216, 6216, 0
100000, 6217, 6217, 0
100000, 6218, 6218, 0
100000, 6219, 6219, 0
100000, 6220, 6220, 0
100000, 6221, 6221, 0
100000, 6222, 6222, 0
100000, 6223, 6223, 0
100000, 6224, 6224, 0
100000, 6225, 6225, 0
100000, 6226, 6226, 0
100000, 6227, 6227, 0
100000, 6228, 6228, 0
100000, 6229, 6229, 0
100000, 6230, 6230, 0
100000, 6231, 6231, 0
100000, 6232, 6232, 0
100000, 6233, 6233, 0
100000, 6234, 6234, 0
100000, 6235, 6235, 0
100000, 6236, 6236, 0
100000, 6237, 6237, 0
100000, 6238, 6238, 0
100000, 6239, 6239, 0
100000, 6240, 6240, 0
100000, 6241, 6241, 0
100000, 6242, 6242, 0
100000, 6243, 6243, 0
100000, 6244, 6244, 0
100000, 6245, 6245, 0
100000, 6246, 6246, 0
100000, 6247, 6247, 0
100000, 6248, 6248, 0
100000, 6249, 6249, 0
100000, 6250, 6250, 0
100000, 6251, 6251, 0
100000, 6252, 6252, 0
100000, 6253, 6253, 0
100000, 6254, 6254, 0
100000, 6255, 6255, 0
100000, 6256, 6256, 0
100000, 6257, 6257, 0
100000, 6258, 6258, 0
100000, 6259, 6259, 0
100000, 6260, 6260, 0
100000, 6261, 6261, 0
100000, 6262, 6262, 0
100000, 6263, 6263, 0
100000, 6264, 6264, 0
100000, 6265, 6265, 0
100000, 6266, 6266, 0
100000, 6267, 6267, 0
100000, 6268, 6268, 0
100000, 6269, 6269, 0
100000, 6270, 6270, 0
100000, 6271, 6271, 0
100000, 6272, 6272, 0
100000, 6273, 6273, 0
100000, 6274, 6274, 0
100000, 6275, 6275, 0
100000, 6276, 6276, 0
100000, 6277, 6277, 0
100000, 6278, 6278, 0
100000, 6279, 6279, 0
100000, 6280, 6280, 0
100000, 6281, 6281, 0
100000, 6282, 6282, 0
100000, 6283, 6283, 0
100000, 6284, 6284, 0
100000, 6285, 6285, 0
100000, 6286, 6286, 0
100000, 6287, 6287, 0
100000, 6288, 6288, 0
100000, 6289, 6289, 0
100000, 6290, 6290, 0
100000, 6291, 6291, 0
100000, 6292, 6292, 0
100000, 6293, 6293, 0
100000, 6294, 6294, 0
100000, 6295, 6295, 0
100000, 6296, 6296, 0
100000, 6297, 6297, 0
100000, 6298, 6298, 0
100000, 6299, 6299, 0
100000, 6300, 6300, 0
100000, 6301, 6301, 0
100000, 6302, 6302, 0
100000, 6303, 6303, 0
100000, 6304, 6304, 0
100000, 6305, 6305, 0
100000, 6306, 6306, 0
100000, 6307, 6307, 0
100000, 6308, 6308, 0
100000, 6309, 6309, 0
100000, 6310, 6310, 0
100000, 6311, 6311, 0
100000, 6312, 6312, 0
100000, 6313, 6313, 0
100000, 6314, 6314, 0
100000, 6315, 6315, 0
100000, 6316, 6316, 0
100000, 6317, 6317, 0
100000, 6318, 6318, 0
100000, 6319, 6319, 0
100000, 6320, 6320, 0
100000, 6321, 6321, 0
100000, 6322, 6322, 0
100000, 6323, 6323, 0
100000, 6324, 6324, 0
100000, 6325, 6325, 0
100000, 6326, 6326, 0
100000, 6327, 6327, 0
100000, 6328, 6328, 0
100000, 6329, 6329, 0
100000, 6330, 6330, 0
100000, 6331, 6331, 0
100000, 6332, 6332, 0
100000, 6333, 6333, 0
100000, 6334, 6334, 0
100000, 6335, 6335, 0
100000, 6336, 6336, 0
100000, 6337, 6337, 0
100000, 6338, 6338, 0
100000, 6339, 6339, 0
100000, 6340, 6340, 0
100000, 6341, 6341, 0
100000, 6342, 6342, 0
100000, 6343, 6343, 0
100000, 6344, 6344, 0
100000, 6345, 6345, 0
100000, 6346, 6346, 0
100000, 6347, 6347, 0
100000, 6348, 6348, 0
100000, 6349, 6349, 0
100000, 6350, 6350, 0
100000, 6351, 6351, 0
100000, 6352, 6352, 0
100000, 6353, 6353, 0
100000, 6354, 6354, 0
100000, 6355, 6355, 0
100000, 6356, 6356, 0
100000, 6357, 6357, 0
100000, 6358, 6358, 0
100000, 6359, 6359, 0
100000, 6360, 6360, 0
100000, 6361, 6361, 0
100000, 6362, 6362, 0
100000, 6363, 6363, 0
100000, 6364, 6364, 0
100000, 6365, 6365, 0
100000, 6366, 6366, 0
100000, 6367, 6367, 0
100000, 6368, 6368, 0
100000, 6369, 6369, 0
100000, 6370, 6370, 0
100000, 6371, 6371, 0
100000, 6372, 6372, 0
100000, 6373, 6373, 0
100000, 6374, 6374, 0
100000, 6375, 6375, 0
100000, 6376, 6376, 0
100000, 6377, 6377, 0
100000, 6378, 6378, 0
100000, 6379, 6379, 0
100000, 6380, 6380, 0
100000, 6381, 6381, 0
100000, 6382, 6382, 0
100000, 6383, 6383, 0
100000, 6384, 6384, 0
100000, 6385, 6385, 0
100000, 6386, 6386, 0
100000, 6387, 6387, 0
100000, 6388, 6388, 0
100000, 6389, 6389, 0
100000, 6390, 6390, 0
100000, 6391, 6391, 0
100000, 6392, 6392, 0
100000, 6393, 6393, 0
100000, 6394, 6394, 0
100000, 6395, 6395, 0
100000, 6396, 6396, 0
100000, 6397, 6397, 0
100000, 6398, 6398, 0
100000, 6399, 6399, 0
100000, 6400, 6400, 0
100000, 6401, 6401, 0
100000, 6402, 6402, 0
100000, 6403, 6403, 0
100000, 6404, 6404, 0
100000, 6405, 6405, 0
100000, 6406, 6406, 0
100000, 6407, 6407, 0
100000, 6408, 6408, 0
100000, 6409, 6409, 0
100000, 6410, 6410, 0
100000, 6411, 6411, 0
100000, 6412, 6412, 0
100000, 6413, 6413, 0
100000, 6414, 6414, 0
100000, 6415, 6415, 0
100000, 6416, 6416, 0
100000, 6417, 6417, 0
100000, 6418, 6418, 0
100000, 6419, 6419, 0
100000, 6420, 6420, 0
100000, 6421, 6421, 0
100000, 6422, 6422, 0
100000, 6423, 6423, 0
100000, 6424, 6424, 0
100000, 6425, 6425, 0
100000, 6426, 6426, 0
100000, 6427, 6427, 0
100000, 6428, 6428, 0
100000, 6429, 6429, 0
100000, 6430, 6430, 0
100000, 6431, 6431, 0
100000, 6432, 6432, 0
100000, 6433, 6433, 0
100000, 6434, 6434, 0
100000, 6435, 6435, 0
100000, 6436, 6436, 0
100000, 6437, 6437, 0
100000, 6438, 6438, 0
100000, 6439, 6439, 0
100000, 6440, 6440, 0
100000, 6441, 6441, 0
100000, 6442, 6442, 0
100000, 6443, 6443, 0
100000, 6444, 6444, 0
100000, 6445, 6445, 0
100000, 6446, 6446, 0
100000, 6447, 6447, 0
100000, 6448, 6448, 0
100000, 6449, 6449, 0
100000, 6450, 6450, 0
100000, 6451, 6451, 0
100000, 6452, 6452, 0
100000, 6453, 6453, 0
100000, 6454, 6454, 0
100000, 6455, 6455, 0
100000, 6456, 6456, 0
100000, 6457, 6457, 0
100000, 6458, 6458, 0
100000, 6459, 6459, 0
100000, 6460, 6460, 0
100000, 6461, 6461, 0
100000, 6462, 6462, 0
100000, 6463, 6463, 0
100000, 6464, 6464, 0
100000, 6465, 6465, 0
100000, 6466, 6466, 0
100000, 6467, 6467, 0
100000, 6468, 6468, 0
100000, 6469, 6469, 0
100000, 6470, 6470, 0
100000, 6471, 6471, 0
100000, 6472, 6472, 0
100000, 6473, 6473, 0
100000, 6474, 6474, 0
100000, 6475, 6475, 0
100000, 6476, 6476, 0
100000, 6477, 6477, 0
100000, 6478, 6478, 0
100000, 6479, 6479, 0
100000, 6480, 6480, 0
100000, 6481, 6481, 0
100000, 6482, 6482, 0
100000, 6483, 6483, 0
100000, 6484, 6484, 0
100000, 6485, 6485, 0
100000, 6486, 6486, 0
100000, 6487, 6487, 0
100000, 6488, 6488, 0
100000, 6489, 6489, 0
100000, 6490, 6490, 0
100000, 6491, 6491, 0
100000, 6492, 6492, 0
100000, 6493, 6493, 0
100000, 6494, 6494, 0
100000, 6495, 6495, 0
100000, 6496, 6496, 0
100000, 6497, 6497, 0
100000, 6498, 6498, 0
100000, 6499, 6499, 0
100000, 6500, 6500, 0
100000, 6501, 6501, 0
100000, 6502, 6502, 0
100000, 6503, 6503, 0
100000, 6504, 6504, 0
100000, 6505, 6505, 0
100000, 6506, 6506, 0
100000, 6507, 6507, 0
100000, 6508, 6508, 0
100000, 6509, 6509, 0
100000, 6510, 6510, 0
100000, 6511, 6511, 0
100000, 6512, 6512, 0
100000, 6513, 6513, 0
100000, 6514, 6514, 0
100000, 6515, 6515, 0
100000, 6516, 6516, 0
100000, 6517, 6517, 0
100000, 6518, 6518, 0
100000, 6519, 6519, 0
100000, 6520, 6520, 0
100000, 6521, 6521, 0
100000, 6522, 6522, 0
100000, 6523, 6523, 0
100000, 6524, 6524, 0
100000, 6525, 6525, 0
100000, 6526, 6526, 0
100000, 6527, 6527, 0
100000, 6528, 6528, 0
100000, 6529, 6529, 0
100000, 6530, 6530, 0
100000, 6531, 6531, 0
100000, 6532, 6532, 0
100000, 6533, 6533, 0
100000, 6534, 6534, 0
100000, 6535, 6535, 0
100000, 6536, 6536, 0
100000, 6537, 6537, 0
100000, 6538, 6538, 0
100000, 6539, 6539, 0
100000, 6540, 6540, 0
100000, 6541, 6541, 0
100000, 6542, 6542, 0
100000, 6543, 6543, 0
100000, 6544, 6544, 0
100000, 6545, 6545, 0
100000, 6546, 6546, 0
100000, 6547, 6547, 0
100000, 6548, 6548, 0
100000, 6549, 6549, 0
100000, 6550, 6550, 0
100000, 6551, 6551, 0
100000, 6552, 6552, 0
100000, 6553, 6553, 0
100000, 6554, 6554, 0
100000, 6555, 6555, 0
100000, 6556, 6556, 0
100000, 6557, 6557, 0
100000, 6558, 6558, 0
100000, 6559, 6559, 0
100000, 6560, 6560, 0
100000, 6561, 6561, 0
100000, 6562, 6562, 0
100000, 6563, 6563, 0
100000, 6564, 6564, 0
100000, 6565, 6565, 0
100000, 6566, 6566, 0
100000, 6567, 6567, 0
100000, 6568, 6568, 0
100000, 6569, 6569, 0
100000, 6570, 6570, 0
100000, 6571, 6571, 0
100000, 6572, 6572, 0
100000, 6573, 6573, 0
100000, 6574, 6574, 0
100000, 6575, 6575, 0
100000, 6576, 6576, 0
100000, 6577, 6577, 0
100000, 6578, 6578, 0
100000, 6579, 6579, 0
100000, 6580, 6580, 0
100000, 6581, 6581, 0
100000, 6582, 6582, 0
100000, 6583, 6583, 0
100000, 6584, 6584, 0
100000, 6585, 6585, 0
100000, 6586, 6586, 0
100000, 6587, 6587, 0
100000, 6588, 6588, 0
100000, 6589, 6589, 0
100000, 6590, 6590, 0
100000, 6591, 6591, 0
100000, 6592, 6592, 0
100000, 6593, 6593, 0
100000, 6594, 6594, 0
100000, 6595, 6595, 0
100000, 6596, 6596, 0
100000, 6597, 6597, 0
100000, 6598, 6598, 0
100000, 6599, 6599, 0
100000, 6600, 6600, 0
100000, 6601, 6601, 0
100000, 6602, 6602, 0
100000, 6603, 6603, 0
100000, 6604, 6604, 0
100000, 6605, 6605, 0
100000, 6606, 6606, 0
100000, 6607, 6607, 0
100000, 6608, 6608, 0
100000, 6609, 6609, 0
100000, 6610, 6610, 0
100000, 6611, 6611, 0
100000, 6612, 6612, 0
100000, 6613, 6613, 0
100000, 6614, 6614, 0
100000, 6615, 6615, 0
100000, 6616, 6616, 0
100000, 6617, 6617, 0
100000, 6618, 6618, 0
100000, 6619, 6619, 0
100000, 6620, 6620, 0
100000, 6621, 6621, 0
100000, 6622, 6622, 0
100000, 6623, 6623, 0
100000, 6624, 6624, 0
100000, 6625, 6625, 0
100000, 6626, 6626, 0
100000, 6627, 6627, 0
100000, 6628, 6628, 0
100000, 6629, 6629, 0
100000, 6630, 6630, 0
100000, 6631, 6631, 0
100000, 6632, 6632, 0
100000, 6633, 6633, 0
100000, 6634, 6634, 0
100000, 6635, 6635, 0
100000, 6636, 6636, 0
100000, 6637, 6637, 0
100000, 6638, 6638, 0
100000, 6639, 6639, 0
100000, 6640, 6640, 0
100000, 6641, 6641, 0
100000, 6642, 6642, 0
100000, 6643, 6643, 0
100000, 6644, 6644, 0
100000, 6645, 6645, 0
100000, 6646, 6646, 0
100000, 6647, 6647, 0
100000, 6648, 6648, 0
100000, 6649, 6649, 0
100000, 6650, 6650, 0
100000, 6651, 6651, 0
100000, 6652, 6652, 0
100000, 6653, 6653, 0
100000, 6654, 6654, 0
100000, 6655, 6655, 0
100000, 6656, 6656, 0
100000, 6657, 6657, 0
100000, 6658, 6658, 0
100000, 6659, 6659, 0
100000, 6660, 6660, 0
100000, 6661, 6661, 0
100000, 6662, 6662, 0
100000, 6663, 6663, 0
100000, 6664, 6664, 0
100000, 6665, 6665, 0
100000, 6666, 6666, 0
100000, 6667, 6667, 0
100000, 6668, 6668, 0
100000, 6669, 6669, 0
100000, 6670, 6670, 0
100000, 6671, 6671, 0
100000, 6672, 6672, 0
100000, 6673, 6673, 0
100000, 6674, 6674, 0
100000, 6675, 6675, 0
100000, 6676, 6676, 0
100000, 6677, 6677, 0
100000, 6678, 6678, 0
100000, 6679, 6679, 0
100000, 6680, 6680, 0
100000, 6681, 6681, 0
100000, 6682, 6682, 0
100000, 6683, 6683, 0
100000, 6684, 6684, 0
100000, 6685, 6685, 0
100000, 6686, 6686, 0
100000, 6687, 6687, 0
100000, 6688, 6688, 0
100000, 6689, 6689, 0
100000, 6690, 6690, 0
100000, 6691, 6691, 0
100000, 6692, 6692, 0
100000, 6693, 6693, 0
100000, 6694, 6694, 0
100000, 6695, 6695, 0
100000, 6696, 6696, 0
100000, 6697, 6697, 0
100000, 6698, 6698, 0
100000, 6699, 6699, 0
100000, 6700, 6700, 0
100000, 6701, 6701, 0
100000, 6702, 6702, 0
100000, 6703, 6703, 0
100000, 6704, 6704, 0
100000, 6705, 6705, 0
100000, 6706, 6706, 0
100000, 6707, 6707, 0
100000, 6708, 6708, 0
100000, 6709, 6709, 0
100000, 6710, 6710, 0
100000, 6711, 6711, 0
100000, 6712, 6712, 0
100000, 6713, 6713, 0
100000, 6714, 6714, 0
100000, 6715, 6715, 0
100000, 6716, 6716, 0
100000, 6717, 6717, 0
100000, 6718, 6718, 0
100000, 6719, 6719, 0
100000, 6720, 6720, 0
100000, 6721, 6721, 0
100000, 6722, 6722, 0
100000, 6723, 6723, 0
100000, 6724, 6724, 0
100000, 6725, 6725, 0
100000, 6726, 6726, 0
100000, 6727, 6727, 0
100000, 6728, 6728, 0
100000, 6729, 6729, 0
100000, 6730, 6730, 0
100000, 6731, 6731, 0
100000, 6732, 6732, 0
100000, 6733, 6733, 0
100000, 6734, 6734, 0
100000, 6735, 6735, 0
100000, 6736, 6736, 0
100000, 6737, 6737, 0
100000, 6738, 6738, 0
100000, 6739, 6739, 0
100000, 6740, 6740, 0
100000, 6741, 6741, 0
100000, 6742, 6742, 0
100000, 6743, 6743, 0
100000, 6744, 6744, 0
100000, 6745, 6745, 0
100000, 6746, 6746, 0
100000, 6747, 6747, 0
100000, 6748, 6748, 0
100000, 6749, 6749, 0
100000, 6750, 6750, 0
100000, 6751, 6751, 0
100000, 6752, 6752, 0
100000, 6753, 6753, 0
100000, 6754, 6754, 0
100000, 6755, 6755, 0
100000, 6756, 6756, 0
100000, 6757, 6757, 0
100000, 6758, 6758, 0
100000, 6759, 6759, 0
100000, 6760, 6760, 0
100000, 6761, 6761, 0
100000, 6762, 6762, 0
100000, 6763, 6763, 0
100000, 6764, 6764, 0
100000, 6765, 6765, 0
100000, 6766, 6766, 0
100000, 6767, 6767, 0
100000, 6768, 6768, 0
100000, 6769, 6769, 0
100000, 6770, 6770, 0
100000, 6771, 6771, 0
100000, 6772, 6772, 0
100000, 6773, 6773, 0
100000, 6774, 6774, 0
100000, 6775, 6775, 0
100000, 6776, 6776, 0
100000, 6777, 6777, 0
100000, 6778, 6778, 0
100000, 6779, 6779, 0
100000, 6780, 6780, 0
100000, 6781, 6781, 0
100000, 6782, 6782, 0
100000, 6783, 6783, 0
100000, 6784, 6784, 0
100000, 6785, 6785, 0
100000, 6786, 6786, 0
100000, 6787, 6787, 0
100000, 6788, 6788, 0
100000, 6789, 6789, 0
100000, 6790, 6790, 0
100000, 6791, 6791, 0
100000, 6792, 6792, 0
100000, 6793, 6793, 0
100000, 6794, 6794, 0
100000, 6795, 6795, 0
100000, 6796, 6796, 0
100000, 6797, 6797, 0
100000, 6798, 6798, 0
100000, 6799, 6799, 0
100000, 6800, 6800, 0
100000, 6801, 6801, 0
100000, 6802, 6802, 0
100000, 6803, 6803, 0
100000, 6804, 6804, 0
100000, 6805, 6805, 0
100000, 6806, 6806, 0
100000, 6807, 6807, 0
100000, 6808, 6808, 0
100000, 6809, 6809, 0
100000, 6810, 6810, 0
100000, 6811, 6811, 0
100000, 6812, 6812, 0
100000, 6813, 6813, 0
100000, 6814, 6814, 0
100000, 6815, 6815, 0
100000, 6816, 6816, 0
100000, 6817, 6817, 0
100000, 6818, 6818, 0
100000, 6819, 6819, 0
100000, 6820, 6820, 0
100000, 6821, 6821, 0
100000, 6822, 6822, 0
100000, 6823, 6823, 0
100000, 6824, 6824, 0
100000, 6825, 6825, 0
100000, 6826, 6826, 0
100000, 6827, 6827, 0
100000, 6828, 6828, 0
100000, 6829, 6829, 0
100000, 6830, 6830, 0
100000, 6831, 6831, 0
100000, 6832, 6832, 0
100000, 6833, 6833, 0
100000, 6834, 6834, 0
100000, 6835, 6835, 0
100000, 6836, 6836, 0
100000, 6837, 6837, 0
100000, 6838, 6838, 0
100000, 6839, 6839, 0
100000, 6840, 6840, 0
100000, 6841, 6841, 0
100000, 6842, 6842, 0
100000, 6843, 6843, 0
100000, 6844, 6844, 0
100000, 6845, 6845, 0
100000, 6846, 6846, 0
100000, 6847, 6847, 0
100000, 6848, 6848, 0
100000, 6849, 6849, 0
100000, 6850, 6850, 0
100000, 6851, 6851, 0
100000, 6852, 6852, 0
100000, 6853, 6853, 0
100000, 6854, 6854, 0
100000, 6855, 6855, 0
100000, 6856, 6856, 0
100000, 6857, 6857, 0
100000, 6858, 6858, 0
100000, 6859, 6859, 0
100000, 6860, 6860, 0
100000, 6861, 6861, 0
100000, 6862, 6862, 0
100000, 6863, 6863, 0
100000, 6864, 6864, 0
100000, 6865, 6865, 0
100000, 6866, 6866, 0
100000, 6867, 6867, 0
100000, 6868, 6868, 0
100000, 6869, 6869, 0
100000, 6870, 6870, 0
100000, 6871, 6871, 0
100000, 6872, 6872, 0
100000, 6873, 6873, 0
100000, 6874, 6874, 0
100000, 6875, 6875, 0
100000, 6876, 6876, 0
100000, 6877, 6877, 0
100000, 6878, 6878, 0
100000, 6879, 6879, 0
100000, 6880, 6880, 0
100000, 6881, 6881, 0
100000, 6882, 6882, 0
100000, 6883, 6883, 0
100000, 6884, 6884, 0
100000, 6885, 6885, 0
100000, 6886, 6886, 0
100000, 6887, 6887, 0
100000, 6888, 6888, 0
100000, 6889, 6889, 0
100000, 6890, 6890, 0
100000, 6891, 6891, 0
100000, 6892, 6892, 0
100000, 6893, 6893, 0
100000, 6894, 6894, 0
100000, 6895, 6895, 0
100000, 6896, 6896, 0
100000, 6897, 6897, 0
100000, 6898, 6898, 0
100000, 6899, 6899, 0
100000, 6900, 6900, 0
100000, 6901, 6901, 0
100000, 6902, 6902, 0
100000, 6903, 6903, 0
100000, 6904, 6904, 0
100000, 6905, 6905, 0
100000, 6906, 6906, 0
100000, 6907, 6907, 0
100000, 6908, 6908, 0
100000, 6909, 6909, 0
100000, 6910, 6910, 0
100000, 6911, 6911, 0
100000, 6912, 6912, 0
100000, 6913, 6913, 0
100000, 6914, 6914, 0
100000, 6915, 6915, 0
100000, 6916, 6916, 0
100000, 6917, 6917, 0
100000, 6918, 6918, 0
100000, 6919, 6919, 0
100000, 6920, 6920, 0
100000, 6921, 6921, 0
100000, 6922, 6922, 0
100000, 6923, 6923, 0
100000, 6924, 6924, 0
100000, 6925, 6925, 0
100000, 6926, 6926, 0
100000, 6927, 6927, 0
100000, 6928, 6928, 0
100000, 6929, 6929, 0
100000, 6930, 6930, 0
100000, 6931, 6931, 0
100000, 6932, 6932, 0
100000, 6933, 6933, 0
100000, 6934, 6934, 0
100000, 6935, 6935, 0
100000, 6936, 6936, 0
100000, 6937, 6937, 0
100000, 6938, 6938, 0
100000, 6939, 6939, 0
100000, 6940, 6940, 0
100000, 6941, 6941, 0
100000, 6942, 6942, 0
100000, 6943, 6943, 0
100000, 6944, 6944, 0
100000, 6945, 6945, 0
100000, 6946, 6946, 0
100000, 6947, 6947, 0
100000, 6948, 6948, 0
100000, 6949, 6949, 0
100000, 6950, 6950, 0
100000, 6951, 6951, 0
100000, 6952, 6952, 0
100000, 6953, 6953, 0
100000, 6954, 6954, 0
100000, 6955, 6955, 0
100000, 6956, 6956, 0
100000, 6957, 6957, 0
100000, 6958, 6958, 0
100000, 6959, 6959, 0
100000, 6960, 6960, 0
100000, 6961, 6961, 0
100000, 6962, 6962, 0
100000, 6963, 6963, 0
100000, 6964, 6964, 0
100000, 6965, 6965, 0
100000, 6966, 6966, 0
100000, 6967, 6967, 0
100000, 6968, 6968, 0
100000, 6969, 6969, 0
100000, 6970, 6970, 0
100000, 6971, 6971, 0
100000, 6972, 6972, 0
100000, 6973, 6973, 0
100000, 6974, 6974, 0
100000, 6975, 6975, 0
100000, 6976, 6976, 0
100000, 6977, 6977, 0
100000, 6978, 6978, 0
100000, 6979, 6979, 0
100000, 6980, 6980, 0
100000, 6981, 6981, 0
100000, 6982, 6982, 0
100000, 6983, 6983, 0
100000, 6984, 6984, 0
100000, 6985, 6985, 0
100000, 6986, 6986, 0
100000, 6987, 6987, 0
100000, 6988, 6988, 0
100000, 6989, 6989, 0
100000, 6990, 6990, 0
100000, 6991, 6991, 0
100000, 6992, 6992, 0
100000, 6993, 6993, 0
100000, 6994, 6994, 0
100000, 6995, 6995, 0
100000, 6996, 6996, 0
100000, 6997, 6997, 0
100000, 6998, 6998, 0
100000, 6999, 6999, 0
100000, 7000, 7000, 0
100000, 7001, 7001, 0
100000, 7002, 7002, 0
100000, 7003, 7003, 0
100000, 7004, 7004, 0
100000, 7005, 7005, 0
100000, 7006, 7006, 0
100000, 7007, 7007, 0
100000, 7008, 7008, 0
100000, 7009, 7009, 0
100000, 7010, 7010, 0
100000, 7011, 7011, 0
100000, 7012, 7012, 0
100000, 7013, 7013, 0
100000, 7014, 7014, 0
100000, 7015, 7015, 0
100000, 7016, 7016, 0
100000, 7017, 7017, 0
100000, 7018, 7018, 0
100000, 7019, 7019, 0
100000, 7020, 7020, 0
100000, 7021, 7021, 0
100000, 7022, 7022, 0
100000, 7023, 7023, 0
100000, 7024, 7024, 0
100000, 7025, 7025, 0
100000, 7026, 7026, 0
100000, 7027, 7027, 0
100000, 7028, 7028, 0
100000, 7029, 7029, 0
100000, 7030, 7030, 0
100000, 7031, 7031, 0
100000, 7032, 7032, 0
100000, 7033, 7033, 0
100000, 7034, 7034, 0
100000, 7035, 7035, 0
100000, 7036, 7036, 0
100000, 7037, 7037, 0
100000, 7038, 7038, 0
100000, 7039, 7039, 0
100000, 7040, 7040, 0
100000, 7041, 7041, 0
100000, 7042, 7042, 0
100000, 7043, 7043, 0
100000, 7044, 7044, 0
100000, 7045, 7045, 0
100000, 7046, 7046, 0
100000, 7047, 7047, 0
100000, 7048, 7048, 0
100000, 7049, 7049, 0
100000, 7050, 7050, 0
100000, 7051, 7051, 0
100000, 7052, 7052, 0
100000, 7053, 7053, 0
100000, 7054, 7054, 0
100000, 7055, 7055, 0
100000, 7056, 7056, 0
100000, 7057, 7057, 0
100000, 7058, 7058, 0
100000, 7059, 7059, 0
100000, 7060, 7060, 0
100000, 7061, 7061, 0
100000, 7062, 7062, 0
100000, 7063, 7063, 0
100000, 7064, 7064, 0
100000, 7065, 7065, 0
100000, 7066, 7066, 0
100000, 7067, 7067, 0
100000, 7068, 7068, 0
100000, 7069, 7069, 0
100000, 7070, 7070, 0
100000, 7071, 7071, 0
100000, 7072, 7072, 0
100000, 7073, 7073, 0
100000, 7074, 7074, 0
100000, 7075, 7075, 0
100000, 7076, 7076, 0
100000, 7077, 7077, 0
100000, 7078, 7078, 0
100000, 7079, 7079, 0
100000, 7080, 7080, 0
100000, 7081, 7081, 0
100000, 7082, 7082, 0
100000, 7083, 7083, 0
100000, 7084, 7084, 0
100000, 7085, 7085, 0
100000, 7086, 7086, 0
100000, 7087, 7087, 0
100000, 7088, 7088, 0
100000, 7089, 7089, 0
100000, 7090, 7090, 0
100000, 7091, 7091, 0
100000, 7092, 7092, 0
100000, 7093, 7093, 0
100000, 7094, 7094, 0
100000, 7095, 7095, 0
100000, 7096, 7096, 0
100000, 7097, 7097, 0
100000, 7098, 7098, 0
100000, 7099, 7099, 0
100000, 7100, 7100, 0
100000, 7101, 7101, 0
100000, 7102, 7102, 0
100000, 7103, 7103, 0
100000, 7104, 7104, 0
100000, 7105, 7105, 0
100000, 7106, 7106, 0
100000, 7107, 7107, 0
100000, 7108, 7108, 0
100000, 7109, 7109, 0
100000, 7110, 7110, 0
100000, 7111, 7111, 0
100000, 7112, 7112, 0
100000, 7113, 7113, 0
100000, 7114, 7114, 0
100000, 7115, 7115, 0
100000, 7116, 7116, 0
100000, 7117, 7117, 0
100000, 7118, 7118, 0
100000, 7119, 7119, 0
100000, 7120, 7120, 0
100000, 7121, 7121, 0
100000, 7122, 7122, 0
100000, 7123, 7123, 0
100000, 7124, 7124, 0
100000, 7125, 7125, 0
100000, 7126, 7126, 0
100000, 7127, 7127, 0
100000, 7128, 7128, 0
100000, 7129, 7129, 0
